lat,lon,city,state,address,elementary,middle,high,property_url
42.453627,-71.434304,Acton,MA,128 Parker St Apt 3B,Choice Of 6 Currently,Rj Grey,Abrhs,https://www.realtor.com/realestateandhomes-detail/128-Parker-St-Apt-3B_Acton_MA_01720_M38569-38302
42.472366,-71.455508,Acton,MA,246 Main St Unit 2,Merriam School,Raymond J. Grey Jr Hs,Acton Boxborough Hs,https://www.realtor.com/realestateandhomes-detail/246-Main-St-Unit-2_Acton_MA_01720_M32954-05757
42.518361,-71.429586,Acton,MA,293 Old Beaverbrook Unit 293,Choice Of Six,Rj Grey Jhs,Acton Boxborough Rhs,https://www.realtor.com/realestateandhomes-detail/293-Old-Beaverbrook_Acton_MA_01718_M43861-63324
42.453245,-71.466555,Acton,MA,71 Liberty St,Acton Public School,R.J Grey Middle School,Abr High School,https://www.realtor.com/realestateandhomes-detail/71-Liberty-St_Acton_MA_01720_M33271-28397
42.460486,-71.415282,Acton,MA,60 Lawsbrook Rd,Choice Of 5,Rj Grey,Act/Box,https://www.realtor.com/realestateandhomes-detail/60-Lawsbrook-Rd_Acton_MA_01720_M37717-14240
42.514828,-71.412855,Acton,MA,49 Quarry Rd Unit 49,Choices Of Six,R. J. Grey,Acton Boxborough High School,https://www.realtor.com/realestateandhomes-detail/49-Quarry-Rd_Acton_MA_01720_M38710-51881
42.469025,-71.472894,Acton,MA,116 Windsor Ave,,Ab Regional,Ab Regional,https://www.realtor.com/realestateandhomes-detail/116-Windsor-Ave_Acton_MA_01720_M40950-51747
42.450803,-71.435694,Acton,MA,7 Concetta Cir,Choice Of 6,Rj.Grey,Abrhs,https://www.realtor.com/realestateandhomes-detail/7-Concetta-Cir_Acton_MA_01720_M39327-37229
42.518361,-71.429586,Acton,MA,405 Great Elm Way Unit 405,,Rj Grey,Acton/Boxborough,https://www.realtor.com/realestateandhomes-detail/405-Great-Elm-Way_Acton_MA_01718_M46225-00079
42.494398,-71.469074,Acton,MA,4 Huron Rd,Ab Choice,R.J. Grey,Ab Regional,https://www.realtor.com/realestateandhomes-detail/4-Huron-Rd_Acton_MA_01720_M45641-78879
42.470935,-71.473729,Acton,MA,89 Windsor Ave,K-6 Ranked Choice With Lottery,Rj Grey Jr High,Acton-Boxborough Regional,https://www.realtor.com/realestateandhomes-detail/89-Windsor-Ave_Acton_MA_01720_M49812-25893
42.464119,-71.455825,Acton,MA,169 Main St,,,Abrhs,https://www.realtor.com/realestateandhomes-detail/169-Main-St_Acton_MA_01720_M49076-21805
42.460991,-71.483382,Acton,MA,3 Heather Hill Rd,Choice Of 6,R.J Grey,Abrhs,https://www.realtor.com/realestateandhomes-detail/3-Heather-Hill-Rd_Acton_MA_01720_M40736-98362
42.455184,-71.434948,Acton,MA,118 Parker St Apt 16,Choice Of 6,Rj Grey,Acton Boxborough Regional Hs,https://www.realtor.com/realestateandhomes-detail/118-Parker-St-Apt-16_Acton_MA_01720_M34628-84374
42.482,-71.476018,Acton,MA,9 Elm St Apt 1,,Rj Grey,Abrhs,https://www.realtor.com/realestateandhomes-detail/9-Elm-St-Apt-1_Acton_MA_01720_M49150-74993
42.50953,-71.419525,Acton,MA,407 Great Rd Apt 9,,R.J. Grey Junior Highschool,Acton-Boxborough Regional Hs,https://www.realtor.com/realestateandhomes-detail/407-Great-Rd-Apt-9_Acton_MA_01720_M46337-98660
42.463732,-71.444075,Acton,MA,8 Laurel Ct,Choice Of 6,Rj. Grey,Abrhs,https://www.realtor.com/realestateandhomes-detail/8-Laurel-Ct_Acton_MA_01720_M33307-43194
42.487611,-71.474297,Acton,MA,31 Mohawk Dr,1 Of 6,R.J. Grey,,https://www.realtor.com/realestateandhomes-detail/31-Mohawk-Dr_Acton_MA_01720_M35622-97833
42.461219,-71.447409,Acton,MA,86 School St,Choice Of 6,Rj Grey,Abrhs,https://www.realtor.com/realestateandhomes-detail/86-School-St_Acton_MA_01720_M30821-38239
42.484629,-71.437751,Acton,MA,23 John Swift Rd,,Abrjhs,Abrhs,https://www.realtor.com/realestateandhomes-detail/23-John-Swift-Rd_Acton_MA_01720_M39388-70182
42.464011,-71.489512,Acton,MA,12 Olde Lantern Rd,Ct Douglas K-6,Raymond Grey Jr 7-8,Acton Boxboro 9-12,https://www.realtor.com/realestateandhomes-detail/12-Olde-Lantern-Rd_Acton_MA_01720_M31258-92308
42.476379,-71.415512,Acton,MA,11 Horseshoe Dr,Choice Of 6,Rj Grey,Abrhs,https://www.realtor.com/realestateandhomes-detail/11-Horseshoe-Dr_Acton_MA_01720_M35503-17276
42.456243,-71.447132,Acton,MA,12 Brewster Ln Unit 12,Choice Of 6,R.J. Grey,Abrhs,https://www.realtor.com/realestateandhomes-detail/12-Brewster-Ln_Acton_MA_01720_M37310-57097
42.51086,-71.408466,Acton,MA,17 Northbriar Rd,,Rj Grey,Abrhs,https://www.realtor.com/realestateandhomes-detail/17-Northbriar-Rd_Acton_MA_01720_M48725-17287
42.510617,-71.423452,Acton,MA,428 Great Rd Apt 10,Choice Of Six,R.J. Grey,A.B.R.H.S.,https://www.realtor.com/realestateandhomes-detail/428-Great-Rd-Apt-10_Acton_MA_01720_M44524-22169
42.45952,-71.452297,Acton,MA,8 High St Apt G1,Choice Of 5,Raymond J. Grey,Acton-Boxboro,https://www.realtor.com/realestateandhomes-detail/8-High-St-Apt-G1_Acton_MA_01720_M41146-24865
42.520067,-71.429665,Acton,MA,517 Tumbling Hawk Unit 517,,R.J. Grey Jhs,Abrhs,https://www.realtor.com/realestateandhomes-detail/517-Tumbling-Hawk_Acton_MA_01718_M33680-67741
42.504668,-71.418272,Acton,MA,16 Wampus Ave Apt 32,,,Abrhs,https://www.realtor.com/realestateandhomes-detail/16-Wampus-Ave-Apt-32_Acton_MA_01720_M31479-07370
42.470009,-71.492485,Acton,MA,30 Paul Revere Rd,Choice Of Six,R.J. Grey,A.B.R.H.S.,https://www.realtor.com/realestateandhomes-detail/30-Paul-Revere-Rd_Acton_MA_01720_M37547-76426
42.50953,-71.419525,Acton,MA,403 Great Rd Apt 5,,,Abrhs,https://www.realtor.com/realestateandhomes-detail/403-Great-Rd-Apt-5_Acton_MA_01720_M47602-72268
42.498986,-71.408672,Acton,MA,6 Bittersweet Ln,Choice Of 6,R.J. Grey,Abrhs,https://www.realtor.com/realestateandhomes-detail/6-Bittersweet-Ln_Acton_MA_01720_M39045-23059
42.468546,-71.482453,Acton,MA,404 Arlington St,,Acton-Boxborough Jr. Hs,Acton-Boxborough Hs,https://www.realtor.com/realestateandhomes-detail/404-Arlington-St_Acton_MA_01720_M31038-68136
42.460727,-71.471222,Acton,MA,26 Overlook Dr,Choice Of 6,Rj Grey Junior High,Acton Boxborough,https://www.realtor.com/realestateandhomes-detail/26-Overlook-Dr_Acton_MA_01720_M32268-04628
42.494173,-71.393312,Acton,MA,249 Pope Rd,,Abjhs,Abrhs,https://www.realtor.com/realestateandhomes-detail/249-Pope-Rd_Acton_MA_01720_M97024-15480
41.698019,-70.901666,Acushnet,MA,363 Main St,Acushnet Elem.,Ford,Fairhaven/Gnbhs/Ocr,https://www.realtor.com/realestateandhomes-detail/363-Main-St_Acushnet_MA_02743_M42214-33337
41.683143,-70.905971,Acushnet,MA,123 James St,Acushnet Elementary,Albert F Ford Middle,Fairhaven High/Old Colony,https://www.realtor.com/realestateandhomes-detail/123-James-St_Acushnet_MA_02743_M34547-82624
41.725464,-70.896796,Acushnet,MA,219 Leonard St,Acushnet Elem.,Alfred F. Ford,Fairhaven/Gnbhs,https://www.realtor.com/realestateandhomes-detail/219-Leonard-St_Acushnet_MA_02743_M38252-96368
41.734199,-70.937605,Acushnet,MA,898 Tobey St,Acushnet Elementary,Acushnet Middle,,https://www.realtor.com/realestateandhomes-detail/898-Tobey-St_Acushnet_MA_02743_M30340-91770
41.709709,-70.917563,Acushnet,MA,5 Fairway Dr,Acushnet Elementary School,Albert F. Ford Middle School,New Bedford High School,https://www.realtor.com/realestateandhomes-detail/5-Fairway-Dr_Acushnet_MA_02743_M36470-74887
41.729867,-70.937205,Acushnet,MA,26 Blueberry Dr,,Ford,"Nbhs, Fhs, Oc",https://www.realtor.com/realestateandhomes-detail/26-Blueberry-Dr_Acushnet_MA_02743_M45458-33366
41.687081,-70.903438,Acushnet,MA,33 Harbeck St,Acushnet Elem.,Ford,Fairhaven/Gnbvth,https://www.realtor.com/realestateandhomes-detail/33-Harbeck-St_Acushnet_MA_02743_M34115-16864
41.677746,-70.912238,Acushnet,MA,22 Rock St,,Ford Ms,,https://www.realtor.com/realestateandhomes-detail/22-Rock-St_Acushnet_MA_02743_M32147-38167
41.69351,-70.907325,Acushnet,MA,39 Pershing Ave,Acushnet Elem,Ford Middle,"Nbhs, Fvhn, Oc",https://www.realtor.com/realestateandhomes-detail/39-Pershing-Ave_Acushnet_MA_02743_M39379-88578
41.683143,-70.905971,Acushnet Center,MA,123 James St,Acushnet Elementary,Albert F Ford Middle,Fairhaven High/Old Colony,https://www.realtor.com/realestateandhomes-detail/123-James-St_Acushnet_MA_02743_M34547-82624
41.687081,-70.903438,Acushnet Center,MA,33 Harbeck St,Acushnet Elem.,Ford,Fairhaven/Gnbvth,https://www.realtor.com/realestateandhomes-detail/33-Harbeck-St_Acushnet_MA_02743_M34115-16864
41.677746,-70.912238,Acushnet Center,MA,22 Rock St,,Ford Ms,,https://www.realtor.com/realestateandhomes-detail/22-Rock-St_Acushnet_MA_02743_M32147-38167
41.69351,-70.907325,Acushnet Center,MA,39 Pershing Ave,Acushnet Elem,Ford Middle,"Nbhs, Fvhn, Oc",https://www.realtor.com/realestateandhomes-detail/39-Pershing-Ave_Acushnet_MA_02743_M39379-88578
42.607182,-73.129255,Adams,MA,37 Alger St,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/37-Alger-St_Adams_MA_01220_M49095-08550
42.610744,-73.131042,Adams,MA,12 Pinnacle Dr,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/12-Pinnacle-Dr_Adams_MA_01220_M95479-30871
42.616879,-73.120384,Adams,MA,4 Edmunds St Unit M301,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/4-Edmunds-St-Unit-M301_Adams_MA_01220_M31027-59420
42.630163,-73.119699,Adams,MA,148 Friend St,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/148-Friend-St_Adams_MA_01220_M30945-55502
42.62403,-73.127301,Adams,MA,65 Melrose St,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/65-Melrose-St_Adams_MA_01220_M39114-77972
42.605808,-73.127417,Adams,MA,52 Alger St,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/52-Alger-St_Adams_MA_01220_M34371-57056
42.63135,-73.11635,Adams,MA,5 McKinley St,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/5-McKinley-St_Adams_MA_01220_M30783-82083
42.612139,-73.128906,Adams,MA,60 Willow St,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/60-Willow-St_Adams_MA_01220_M46860-31693
42.631124,-73.113597,Adams,MA,1 Albert St,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/1-Albert-St_Adams_MA_01220_M36480-98034
42.622658,-73.112928,Adams,MA,12 Clifford Ln,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/12-Clifford-Ln_Adams_MA_01220_M38746-00433
42.631879,-73.113615,Adams,MA,16 Albert St,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/16-Albert-St_Adams_MA_01220_M30720-09607
42.623936,-73.124252,Adams,MA,37-39 Melrose St,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/37-39-Melrose-St_Adams_MA_01220_M96577-33116
42.633403,-73.110147,Adams,MA,108 N Summer St,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/108-N-Summer-St_Adams_MA_01220_M45030-48915
42.624299,-73.103,Adams,MA,125 East Rd,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/125-East-Rd_Adams_MA_01220_M45762-39226
42.632318,-73.109717,Adams,MA,99 N Summer St,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/99-N-Summer-St_Adams_MA_01220_M36568-55531
42.632333,-73.116796,Adams,MA,34 Upton St,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/34-Upton-St_Adams_MA_01220_M45336-06988
42.618641,-73.112387,Adams,MA,45 East St,Hoosac Valley Elementary,Hoosac Valley Middle & High,Hoosac Valley Middle & High,https://www.realtor.com/realestateandhomes-detail/45-East-St_Adams_MA_01220_M45353-65488
42.631255,-73.127348,Adams,MA,13 Water St,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/13-Water-St_Adams_MA_01220_M49961-14600
42.617464,-73.129084,Adams,MA,38 Fisk Rd,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/38-Fisk-Rd_Adams_MA_01220_M31851-86274
42.613023,-73.128822,Adams,MA,41 Willow St,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/41-Willow-St_Adams_MA_01220_M33720-74976
42.648239,-73.114861,Adams,MA,31-33 Apremont St,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/31-33-Apremont-St_Adams_MA_01220_M91131-92919
42.617001,-73.117937,Adams,MA,2 Horn Pl,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/2-Horn-Pl_Adams_MA_01220_M48161-20098
42.6205,-73.112665,Adams,MA,12 2nd St,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/12-2nd-St_Adams_MA_01220_M47299-23973
42.633523,-73.11803,Adams,MA,105 Friend St,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/105-Friend-St_Adams_MA_01220_M37316-32533
42.63757,-73.106513,Adams,MA,8 Frederick Ln,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/8-Frederick-Ln_Adams_MA_01220_M42608-64556
42.606023,-73.101509,Adams,MA,1 East Rd,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/1-East-Rd_Adams_MA_01220_M34297-41133
42.637125,-73.108367,Adams,MA,176 N Summer St,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/176-N-Summer-St_Adams_MA_01220_M30796-11859
42.617578,-73.118211,Adams,MA,6 Crandall St,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/6-Crandall-St_Adams_MA_01220_M45994-25643
42.62383,-73.121867,Adams,MA,11 Melrose St,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/11-Melrose-St_Adams_MA_01220_M44768-57958
42.631433,-73.104501,Adams,MA,34 Anthony St,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/34-Anthony-St_Adams_MA_01220_M37006-80279
42.628819,-73.111862,Adams,MA,50-52 Summer St,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/50-52-Summer-St_Adams_MA_01220_M92926-30011
42.636862,-73.116374,Adams,MA,7 Hughes St,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/7-Hughes-St_Adams_MA_01220_M35182-63491
42.597689,-73.117641,Adams,MA,200 Orchard St,Hoosac,Hoosac,Hoosac,https://www.realtor.com/realestateandhomes-detail/200-Orchard-St_Adams_MA_01220_M41651-47243
42.622823,-73.119112,Adams,MA,8 School St,Hoosac Valley Elementary,Hoosac Valley Middle & High,Hoosac Valley Middle & High,https://www.realtor.com/realestateandhomes-detail/8-School-St_Adams_MA_01220_M32268-12332
42.617905,-73.113942,Adams,MA,17 Morningside Ave,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/17-Morningside-Ave_Adams_MA_01220_M32500-82024
42.616052,-73.130915,Adams,MA,18 Bieniek Ave,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/18-Bieniek-Ave_Adams_MA_01220_M33481-28719
42.625218,-73.130061,Adams,MA,15 West Rd,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/15-West-Rd_Adams_MA_01220_M41137-94774
42.649779,-73.114411,Adams,MA,7 Stevens St,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/7-Stevens-St_Adams_MA_01220_M35309-33911
42.609157,-73.131053,Adams,MA,2 S Willow St,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/2-S-Willow-St_Adams_MA_01220_M33625-50639
42.625328,-73.111471,Adams,MA,1 Godek St,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/1-Godek-St_Adams_MA_01220_M31377-99739
42.628944,-73.113686,Adams,MA,2 Crotteau St,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/2-Crotteau-St_Adams_MA_01220_M36893-14167
42.62388,-73.10922,Adams,MA,6 Meadow Ln,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/6-Meadow-Ln_Adams_MA_01220_M46211-44687
42.623455,-73.094468,Adams,MA,8 Country Rd,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/8-Country-Rd_Adams_MA_01220_M35393-61792
42.616005,-73.129724,Adams,MA,21 Enterprise St,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/21-Enterprise-St_Adams_MA_01220_M48509-26488
42.624019,-73.120959,Adams,MA,3-5 Melrose St,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/35-Melrose-St_Adams_MA_01220_M38777-89560
42.610401,-73.131813,Adams,MA,1 Pinnacle Ln,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/1-Pinnacle-Ln_Adams_MA_01220_M99288-86932
42.610058,-73.132416,Adams,MA,9 Pinnacle Pt,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/9-Pinnacle-Pt_Adams_MA_01220_M99544-46405
42.616773,-73.128958,Adams,MA,10 Enterprise St,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/10-Enterprise-St_Adams_MA_01220_M33695-93902
42.621281,-73.111891,Adams,MA,27 2nd St,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/27-2nd-St_Adams_MA_01220_M33019-18950
42.631325,-73.114439,Adams,MA,89 Columbia St,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/89-Columbia-St_Adams_MA_01220_M37454-58198
42.620906,-73.116313,Adams,MA,30 Summer St,Hoosac Valley Elementary,Hoosac Valley Middle & High School,Hoosac Valley Middle & High School,https://www.realtor.com/realestateandhomes-detail/30-Summer-St_Adams_MA_01220_M45888-42115
